,language_initial,koryakov_db_id,eng_vil_name,rus_vil_name,lang_1_K,lang_2_K,lang_1_S,lang_2_S,same_languages,name_1885,name_1895,name_1926,name_2010,census_1885,census_1895,census_1926,census_2010,Lat,Lon,Republic,Region,elevation,LevK_comments,kutans,Family,language
390,Dargwa кайт.,2121.0,Varsit,Варсит,Dargwa,кайт.,Dargwa,,True,Варсит (Варсита),Варсит (Варсита),Варсит,Варсит,278.0,266.0,235.0,243.0,41.992062,47.82111,Daghestan,,1151.57153320313,,not_kutan,Dargwa,Kajtak 
391,Dargwa кайт.,2213.0,Gaziya,Газия,Dargwa,кайт.,Dargwa,,True,Газiя,Газiя,Газия,Газия,171.0,166.0,90.0,386.0,42.085935,47.817633,Daghestan,,516.368713378906,,not_kutan,Dargwa,Kajtak 
392,Dargwa кайт.,2327.0,Gul'dy,Гульды,Dargwa,кайт.,Dargwa,,True,Гулди,"Гулди (Гюльди, Гулдили)",Гульди,Гульды,173.0,167.0,151.0,145.0,42.07113,47.68936,Daghestan,,1322.77770996094,,not_kutan,Dargwa,Kajtak 
393,Dargwa кайт.,2329.0,Daknisa,Дакниса,Dargwa,кайт.,Dargwa,,True,Дахниса (Дагиниса),"Дахниса (Дагниса, Дагнисали)",Дакнисе,Дакниса,200.0,201.0,208.0,436.0,42.087579999999996,47.727109999999996,Daghestan,,876.819580078125,,not_kutan,Dargwa,Kajtak 
394,Dargwa кайт.,2155.0,Dzhavgat,Джавгат,Dargwa,кайт.,Dargwa,,True,Джовгат (Джаугат),"Джавгат (Джаугат, Джевгат)",Джавгат,Джавгат,466.0,470.0,579.0,2185.0,42.0506,47.9375,Daghestan,,365.503295898437,,not_kutan,Dargwa,Kajtak 
395,Dargwa кайт.,2153.0,Dzhibakhni,Джибахни,Dargwa,кайт.,Dargwa,,True,Джибагни,"Джибагни (Джебагни, Джабагни)",Джибахни,Джибахни,735.0,740.0,567.0,1200.0,42.06051,47.90847,Daghestan,,409.109252929688,,not_kutan,Dargwa,Kajtak 
396,Dargwa кайт.,2255.0,Dzhigiya,Джигия,Dargwa,кайт.,Dargwa,,True,Джигiа,Джигиа (Джигия),Джигия,Джигия,116.0,120.0,129.0,289.0,42.06139,47.795970000000004,Daghestan,,621.141418457031,,not_kutan,Dargwa,Kajtak 
397,Dargwa кайт.,2217.0,Dzhinabi,Джинаби,Dargwa,кайт.,Dargwa,,True,Джинаби,Джинаби (Дженаби),Джинаби,Джинаби,385.0,342.0,338.0,706.0,42.070864,47.860318,Daghestan,,613.606872558594,,not_kutan,Dargwa,Kajtak 
398,Dargwa кайт.,2331.0,Dzhirabachi,Джирабачи,Dargwa,кайт.,Dargwa,,True,Джинабаджи (Джирабаджи),"Джинабаджи (Джирабаджи, Джирибачни)",Джирабажи,Джирабачи,470.0,470.0,451.0,531.0,42.09091,47.73513,Daghestan,,939.80908203125,,not_kutan,Dargwa,Kajtak 
399,Dargwa кайт.,2257.0,Duregi,Дуреги,Dargwa,кайт.,Dargwa,,True,Дурья,Дурья,Дуреги,Дуреги,287.0,279.0,335.0,270.0,42.03585,47.765409999999996,Daghestan,,1062.16467285156,,not_kutan,Dargwa,Kajtak 
400,Dargwa кайт.,2209.0,Karatsan,Карацан,Dargwa,кайт.,Dargwa,,True,Карацан,Карацан (Корацан),Карацан,Карацан,725.0,689.0,754.0,1162.0,42.0886,47.8683,Daghestan,,514.2757568359381,,not_kutan,Dargwa,Kajtak 
401,Dargwa кайт.,2215.0,Kartalay,Карталай,Dargwa,кайт.,Dargwa,,True,Карталай,Карталай,Карталай,Карталай,445.0,429.0,246.0,599.0,42.08709,47.858340000000005,Daghestan,,555.617980957031,,not_kutan,Dargwa,Kajtak 
402,Dargwa кайт.,2219.0,Kirki,Кирки,Dargwa,кайт.,Dargwa,,True,Киркiа,"Кирхия (Хиркия, Кыркыль)",Керхи,Кирки,423.0,398.0,434.0,175.0,41.96917,47.81333,Daghestan,,1230.92565917969,,not_kutan,Dargwa,Kajtak 
403,Dargwa кайт.,2233.0,Kirtsik,Кирцик,Dargwa,кайт.,Dargwa,,True,Кырцык (Гарцик),Кырцык (Гырцык),Кирцик,Кирцик,316.0,305.0,253.0,92.0,42.001290000000004,47.84068,Daghestan,,1194.64929199219,,not_kutan,Dargwa,Kajtak 
404,Dargwa кайт.,2157.0,Kulegu,Кулегу,Dargwa,кайт.,Dargwa,,True,Кулегу,"Кулегу (Гулаку, Кулеги)",Кулегу,Кулегу,116.0,102.0,107.0,155.0,42.070029999999996,47.884009999999996,Daghestan,,543.9051513671881,,not_kutan,Dargwa,Kajtak 
405,Dargwa кайт.,2251.0,Kulidzha,Кулиджа,Dargwa,кайт.,Dargwa,,True,Кулиджа,Кулиджа (Куледжа),Кулиджа,Кулиджа,259.0,258.0,295.0,403.0,42.054682,47.772754,Daghestan,,927.4263305664059,,not_kutan,Dargwa,Kajtak 
406,Dargwa кайт.,2321.0,Lischa,Лища,Dargwa,кайт.,Dargwa,,True,Лиша (Лиши),"Лиша (Лиши, Лихали)",Лише,Лища,345.0,309.0,339.0,111.0,42.072834,47.740462,Daghestan,,1181.14672851563,,not_kutan,Dargwa,Kajtak 
407,Dargwa кайт.,2159.0,Mashaty,Машаты,Dargwa,кайт.,Dargwa,,True,Машати,"Машати (Мешати, Машанти)",Машати,Машаты,271.0,283.0,286.0,185.0,42.053979999999996,47.88286,Daghestan,,635.0008544921869,,not_kutan,Dargwa,Kajtak 
408,Dargwa кайт.,2259.0,Mizhigli,Мижигли,Dargwa,кайт.,Dargwa,,True,Мижгели,Мижгели (Мижгили),Мижгели,Мижигли,202.0,188.0,195.0,383.0,42.0697,47.799890000000005,Daghestan,,593.984130859375,,not_kutan,Dargwa,Kajtak 
409,Dargwa кайт.,2237.0,Pilyaki,Пиляки,Dargwa,кайт.,Dargwa,,True,Пилягат,Пилягат (Пиляки),Пилагат,Пиляки,189.0,190.0,209.0,29.0,42.00537,47.85667,Daghestan,,1057.595703125,,not_kutan,Dargwa,Kajtak 
410,Dargwa кайт.,2161.0,Ruka,Рука,Dargwa,кайт.,Dargwa,,True,Руга (Рикуа),"Руга (Рикуа, Урук)",Руга,Рука,319.0,315.0,365.0,959.0,42.047509999999996,47.923120000000004,Daghestan,,422.940673828125,,not_kutan,Dargwa,Kajtak 
411,Dargwa кайт.,2333.0,Surgiya,Сургия,Dargwa,кайт.,Dargwa,,True,Сураги (Сюрги),"Сюраги (Сюрги, Сургекели)",Сураги,Сургия,166.0,164.0,229.0,182.0,42.077112,47.717301,Daghestan,,1104.36596679688,,not_kutan,Dargwa,Kajtak 
412,Dargwa кайт.,2127.0,Surkhavkent,Сурхавкент,Dargwa,кайт.,Dargwa,,True,Сурхов-кент (Иклуга),Сурхов-Кент (Иклуча),Сурхав-Кент,Сурхавкент,45.0,40.0,73.0,42.0,41.983999,47.827576,Daghestan,,1166.09313964844,,not_kutan,Dargwa,Kajtak 
413,Dargwa кайт.,2227.0,Turaga,Турага,Dargwa,кайт.,Dargwa,,True,Тюрага (Турага),Тюрага (Турага),Турага,Турага,138.0,137.0,147.0,56.0,41.96152,47.80188,Daghestan,,1187.58190917969,,not_kutan,Dargwa,Kajtak 
414,Dargwa кайт.,2163.0,Khadagi,Хадаги,Dargwa,кайт.,Dargwa,,True,Хадага,Хадага,Хадага,Хадаги,131.0,124.0,155.0,182.0,42.08067,47.897259999999996,Daghestan,,388.705139160156,,not_kutan,Dargwa,Kajtak 
415,Dargwa кайт.,2263.0,Khungiya,Хунгия,Dargwa,кайт.,Dargwa,,True,Хунгiа,Хунгиа,Хунгия,Хунгия,205.0,199.0,243.0,364.0,42.09321,47.80518,Daghestan,,632.3558349609369,,not_kutan,Dargwa,Kajtak 
416,Dargwa кайт.,2231.0,Shilansha,Шиланша,Dargwa,кайт.,Dargwa,,True,Шилян-ша,Шиланша (Шиланшант),Шиланша,Шиланша,104.0,109.0,99.0,81.0,41.97502,47.78696,Daghestan,,1238.20642089844,,not_kutan,Dargwa,Kajtak 
417,Dargwa кайт.,2261.0,Shilyagi,Шиляги,Dargwa,кайт.,Dargwa,,True,Уллучай-кент,Уллучай-Кент,Уллучай-Кент,Шиляги,291.0,284.0,297.0,486.0,42.0486,47.7903,Daghestan,,659.229064941406,,not_kutan,Dargwa,Kajtak 
418,Dargwa кайт.,2239.0,Shuragat,Шурагат,Dargwa,кайт.,Dargwa,,True,Шурагат,Шурагат (Шураганат),Шурагат,Шурагат,63.0,61.0,80.0,73.0,41.991859999999996,47.839940000000006,Daghestan,,1166.8623046875,,not_kutan,Dargwa,Kajtak 
419,Dargwa кубач-ашт.,3471.0,Ashty,Ашты,Dargwa,кубач-ашт.,Dargwa,,True,Ашти (Усти),"Ашты (Ашти, Усти)",Ашти,Ашты,894.0,887.0,913.0,395.0,41.961098,47.502559000000005,Daghestan,,1636.7668457031302,,not_kutan,Dargwa,Kubachi-Ahsty 
420,Dargwa кубач-ашт.,2249.0,Kubachi,Кубачи,Dargwa,кубач-ашт.,Dargwa,,True,Кубачи,"Кубачи (Кубечи, Гувачи, Арбучи, Ухбук)",Кубачи,Кубачи,2232.0,2241.0,1733.0,3055.0,42.0856,47.6031,Daghestan,,1636.75378417969,,not_kutan,Dargwa,Kubachi-Ahsty 
421,Dargwa кункинский,3537.0,Kunki,Кунки,Dargwa,кункинский,Dargwa,,True,Кумки (Кунки),Кунки (Кумки),Кунки,Кунки,674.0,674.0,647.0,780.0,41.95923,47.47173,Daghestan,,1662.77038574219,,not_kutan,Dargwa,Qunqi 
422,Dargwa мегеб,1147.0,Megeb,Мегеб,Dargwa,мегеб,Dargwa,,True,Меге,"Меге (Могебъ, Мого, Могалъ)",Могоб,Мегеб,727.0,762.0,710.0,702.0,42.2528,47.0472,Daghestan,,1712.15393066406,,not_kutan,Dargwa,Mehweb 
423,Dargwa муиринский,2167.0,Buskri,Бускри,Dargwa,муиринский,Dargwa,,True,Бускри,"Бускры (Бускури, Мускры)",Бускры,Бускри,686.0,691.0,702.0,686.0,42.173590000000004,47.66673,Daghestan,,1369.287109375,,not_kutan,Dargwa,Muiru 
424,Dargwa муиринский,1411.0,Vikri,Викри,Dargwa,муиринский,Dargwa,,True,Выхри,"Выхри (Викра, Икри)",Викри,Викри,925.0,909.0,834.0,22.0,42.20612,47.679702,Daghestan,,1226.16125488281,,not_kutan,Dargwa,Muiru 
425,Dargwa муиринский,2175.0,Gunakari,Гунакари,Dargwa,муиринский,Dargwa,,True,Унахари (Гуна-кари),"Унухари (Гуна-Кари, Унукара, Унагкари)",Унакари,Гунакари,271.0,275.0,201.0,371.0,42.17776,47.69262,Daghestan,,1168.72839355469,,not_kutan,Dargwa,Muiru 
426,Dargwa муиринский,1441.0,Deybuk,Дейбук,Dargwa,муиринский,Dargwa,,True,Дийбук (Дубук),"Дийбукъ (Дибукъ, Дубукъ)",Дейбук,Дейбук,931.0,980.0,991.0,434.0,42.20532,47.51996,Daghestan,,1538.88464355469,,not_kutan,Dargwa,Muiru 
427,Dargwa муиринский,2379.0,Dzhurmachi,Джурмачи,Dargwa,муиринский,Dargwa,,True,Журмачи (Зурмачи),"Журмачи (Зурмачи, Гурмачи)",Журмачи,Джурмачи,223.0,231.0,256.0,152.0,42.09049,47.69572,Daghestan,,951.6644897460941,,not_kutan,Dargwa,Muiru 
428,Dargwa муиринский,2375.0,Dibgalik,Дибгалик,Dargwa,муиринский,Dargwa,,True,Дибгелик,"Дибгалик (Дибгелик, Деблюк, Дебгали, Девгали)",Дибгалик,Дибгалик,359.0,367.0,357.0,557.0,42.120363,47.652521,Daghestan,,1065.45202636719,,not_kutan,Dargwa,Muiru 
429,Dargwa муиринский,2165.0,Dibgashi,Дибгаши,Dargwa,муиринский,Dargwa,,True,Дибга-ша (Динга-ша),"Дибга-ша (Дивга-ша, Девгашили)",Дибгаша,Дибгаши,532.0,527.0,450.0,1130.0,42.1617,47.6944,Daghestan,,1104.78015136719,,not_kutan,Dargwa,Muiru 
430,Dargwa муиринский,2187.0,Zil'bachi,Зильбачи,Dargwa,муиринский,Dargwa,,True,Зильвачи,"Зильбачи (Зильмачи, Зильвачи)",Зильбачи,Зильбачи,325.0,339.0,397.0,941.0,42.139973,47.717838,Daghestan,,1311.98291015625,,not_kutan,Dargwa,Muiru 
431,Dargwa муиринский,2377.0,Zubanchi,Зубанчи,Dargwa,муиринский,Dargwa,,True,Зубанчи (Зуванчи),"Зубанчи (Зуванчи, Аубанчи)",Зубанчи,Зубанчи,616.0,622.0,664.0,1639.0,42.13309,47.70417,Daghestan,,1077.52282714844,,not_kutan,Dargwa,Muiru 
432,Dargwa муиринский,2189.0,Iragi,Ираги,Dargwa,муиринский,Dargwa,,True,Ирага,"Ирага (Ирыгы, Ирагари)",Ирага,Ираги,352.0,353.0,361.0,843.0,42.11889,47.75336,Daghestan,,850.65673828125,,not_kutan,Dargwa,Muiru 
433,Dargwa муиринский,2171.0,Iraki,Ираки,Dargwa,муиринский,Dargwa,,True,Ирига (Ириква),"Ирига (Ириги, Ириага, Ириква, Ириквали)",Ираки,Ираки,286.0,299.0,251.0,394.0,42.16405,47.71739,Daghestan,,1105.35485839844,,not_kutan,Dargwa,Muiru 
434,Dargwa муиринский,2343.0,Irichi,Иричи,Dargwa,муиринский,Dargwa,,True,Иричи,"Иричи (Ирачи, Иречи, Урача)",Иричи,Иричи,121.0,121.0,90.0,8.0,42.13548,47.791579999999996,Daghestan,,882.5355834960941,,not_kutan,Dargwa,Muiru 
435,Dargwa муиринский,2173.0,Kalkni,Калкни,Dargwa,муиринский,Dargwa,,True,Калкни,"Калкни (Гкалкни, Колкни)",Калкни,Калкни,592.0,587.0,488.0,1316.0,42.17732,47.70499,Daghestan,,1160.2421875,,not_kutan,Dargwa,Muiru 
436,Dargwa муиринский,2245.0,Kischa,Кища,Dargwa,муиринский,Dargwa,,True,Кишiа (Чиша),"Кишия (Кишиа, Кишти, Чиша)",Кишия,Кища,1803.0,1789.0,431.0,3030.0,42.17677,47.58117,Daghestan,,1319.17028808594,,not_kutan,Dargwa,Muiru 
437,Dargwa муиринский,2191.0,Kudagu,Кудагу,Dargwa,муиринский,Dargwa,,True,Кудагу,"Кудагу (Кудаги, Кудали)",Кудагу,Кудагу,152.0,148.0,248.0,564.0,42.13322,47.730059999999995,Daghestan,,1117.60717773438,,not_kutan,Dargwa,Muiru 
438,Dargwa муиринский,2443.0,Mallakent,Маллакент,Dargwa,муиринский,Dargwa,,True,Молла-кент (Молла-махи),Молла-Кент (Молла-Махи),Мулла Кент,Маллакент,132.0,141.0,125.0,260.0,42.174479999999996,47.796640000000004,Daghestan,,491.374847412109,,not_kutan,Dargwa,Muiru 
439,Dargwa муиринский,1535.0,Meusisha,Меусиша,Dargwa,муиринский,Dargwa,,True,Меусиша,Меусиша,Медсиша,Меусиша,1454.0,1380.0,1408.0,1377.0,42.20199,47.59731,Daghestan,,1537.7890625,,not_kutan,Dargwa,Muiru 
440,Dargwa муиринский,2169.0,Surkhachi,Сурхачи,Dargwa,муиринский,Dargwa,,True,Сурхачи (Цур-хачи),"Сурхачи (Суркачи, Сурхач)",Сурхачи,Сурхачи,400.0,405.0,312.0,452.0,42.161429999999996,47.740829999999995,Daghestan,,1042.17529296875,,not_kutan,Dargwa,Muiru 
441,Dargwa муиринский,2373.0,Trisanchi,Трисанчи,Dargwa,муиринский,Dargwa,,True,Тирисанчи,"Тирисанчи (Трисанчи, Тиришакви, Тиришаркви)",Тирсанчи,Трисанчи,560.0,575.0,609.0,1521.0,42.118091,47.70559,Daghestan,,949.135009765625,,not_kutan,Dargwa,Muiru 
442,Dargwa муиринский,2381.0,Urkarakh,Уркарах,Dargwa,муиринский,Dargwa,,True,Уркарах (Уркараг),"Уркарах (Уркараг, Гуркарах)",Уркарах,Уркарах,1978.0,1962.0,2376.0,4392.0,42.1606,47.6339,Daghestan,,1309.87780761719,,not_kutan,Dargwa,Muiru 
443,Dargwa муиринский,2409.0,Kharbuk,Харбук,Dargwa,муиринский,Dargwa,,True,Харбук (Карбук),Харбук (Карбук),Харбук,Харбук,1646.0,1714.0,1448.0,1528.0,42.158768,47.530832000000004,Daghestan,,1481.1735839843802,,not_kutan,Dargwa,Muiru 
444,Dargwa муиринский,1891.0,Tsizgari,Цизгари,Dargwa,муиринский,Dargwa,,True,Цизгари,Цизгари,Цизгари,Цизгари,388.0,350.0,231.0,352.0,42.21963,47.64768,Daghestan,,1387.13903808594,,not_kutan,Dargwa,Muiru 
445,Dargwa муиринский,1921.0,Tsurai,Цураи,Dargwa,муиринский,Dargwa,,True,Цираи (Цураи),"Цираи (Цураи, Цюрул)",Цураи,Цураи,421.0,395.0,259.0,190.0,42.23577,47.658190000000005,Daghestan,,1347.5419921875,,not_kutan,Dargwa,Muiru 
446,Dargwa муиринский,2347.0,Chakhdikna,Чахдикна,Dargwa,муиринский,Dargwa,,True,Чайтикна (Чiадикна),"Чайтикна (Чабикна, Чахдыкна, Джахтиль, Джагатли, Джагник)",Чайтикна,Чахдикна,158.0,166.0,151.0,217.0,42.14116,47.76044,Daghestan,,1000.9736328125,,not_kutan,Dargwa,Muiru 
447,Dargwa муиринский,2447.0,Chumli,Чумли,Dargwa,муиринский,Dargwa,,True,Чумлы,Чумлы,Чумли,Чумли,674.0,689.0,728.0,1874.0,42.20167,47.77306,Daghestan,,528.412841796875,,not_kutan,Dargwa,Muiru 
448,Dargwa муиринский,2411.0,Shulerchi,Шулерчи,Dargwa,муиринский,Dargwa,,True,Шулерчи (Суллерчи),"Шулерчи (Сулерчи, Шуркун)",Шулерчи,Шулерчи,112.0,111.0,154.0,0.0,42.137440000000005,47.56335,Daghestan,,1102.83618164063,,not_kutan,Dargwa,Muiru 
449,Dargwa сев.,1539.0,Adukmakhi,Адукмахи,Dargwa,сев.,Dargwa,,True,,,Адук-Махи,Адукмахи,,,21.0,0.0,42.39928,47.401891,Daghestan,,1446.87512207031,,not_kutan,Dargwa,Dargwa 
450,Dargwa сев.,1833.0,Aymaumakhi,Аймаумахи,Dargwa,сев.,Dargwa,,True,,Аймаула,Аймац-Махи,Аймаумахи,,190.0,356.0,255.0,42.363756,47.575203,Daghestan,,1175.51672363281,,not_kutan,Dargwa,Dargwa 
451,Dargwa сев.,1293.0,Aynikabmakhi,Айникабмахи,Dargwa,сев.,Dargwa,,True,Айникаб,Айникаб-Махи,Айни Каб,Айникабмахи,327.0,373.0,146.0,380.0,42.26679,47.36264,Daghestan,,1481.97375488281,,not_kutan,Dargwa,Dargwa 
452,Dargwa сев.,1599.0,Aynurbimakhi,Айнурбимахи,Dargwa,сев.,Dargwa,,True,,Айнурби,Айнурви-Махи,Айнурбимахи,,321.0,390.0,287.0,42.29623,47.58462,Daghestan,,1204.91027832031,,not_kutan,Dargwa,Dargwa 
453,Dargwa сев.,1541.0,Aysalakak,Айсалакак,Dargwa,сев.,Dargwa,,True,,Айсалакак,Айсала-Как,Айсалакак,,45.0,81.0,21.0,42.374896,47.474825,Daghestan,,1476.25439453125,,not_kutan,Dargwa,Dargwa 
454,Dargwa сев.,1287.0,Akusha,Акуша,Dargwa,сев.,Dargwa,,True,Акуша,Акуша,Акуши,Акуша,1988.0,2349.0,2512.0,4700.0,42.275664,47.340107,Daghestan,,1391.779296875,,not_kutan,Dargwa,Dargwa 
455,Dargwa сев.,1287.0,Akusha,Акуша,Dargwa,сев.,Dargwa,,True,Акуша,Панжук,Акуши,Акуша,1988.0,953.0,2512.0,4700.0,42.275664,47.340107,Daghestan,,1391.779296875,,not_kutan,Dargwa,Dargwa 
456,Dargwa сев.,1601.0,Arachanamakhi,Арачанамахи,Dargwa,сев.,Dargwa,,True,,,Арачана-Махи,Арачанамахи,,,65.0,187.0,42.31923,47.58202,Daghestan,,1124.91882324219,,not_kutan,Dargwa,Dargwa 
457,Dargwa сев.,1297.0,Akhsakadamakhi,Ахсакадамахи,Dargwa,сев.,Dargwa,,True,,,Ахса-Кады-Хунту,Ахсакадамахи,,,44.0,205.0,42.303416,47.381576,Daghestan,,1374.48095703125,,not_kutan,Dargwa,Dargwa 
458,Dargwa сев.,9005.0,Ayalakab,Аялакаб,Dargwa,сев.,Dargwa,,True,,Аялакак,–,Аялакаб,,76.0,,390.0,42.4231,47.4625,Daghestan,,1243.02075195312,,not_kutan,Dargwa,Dargwa 
459,Dargwa сев.,1837.0,Ayalizimakhi,Аялизимахи,Dargwa,сев.,Dargwa,,True,Аялизи,Аялизи-Махи,Ая-Лизи-Махи,Аялизимахи,422.0,399.0,283.0,702.0,42.37684,47.607459999999996,Daghestan,,1055.11938476563,,not_kutan,Dargwa,Dargwa 
460,Dargwa сев.,1839.0,Ayamakhi,Аямахи,Dargwa,сев.,Dargwa,,True,Ая-Махи,Ая-Махи,Ая-Махи,Аямахи,302.0,191.0,290.0,0.0,42.40528,47.5725,Daghestan,,1096.869140625,,not_kutan,Dargwa,Dargwa 
461,Dargwa сев.,1621.0,Baltamakhi,Балтамахи,Dargwa,сев.,Dargwa,,True,,,Балта-Махи,Балтамахи,,,198.0,394.0,42.298429999999996,47.728770000000004,Daghestan,,732.9077758789059,,not_kutan,Dargwa,Dargwa 
462,Dargwa сев.,1603.0,Bakhmakhi,Бахмахи,Dargwa,сев.,Dargwa,,True,,,Бахли-Махи,Бахмахи,,,224.0,226.0,42.30638,47.592690000000005,Daghestan,,1170.33337402344,,not_kutan,Dargwa,Dargwa 
463,Dargwa сев.,1543.0,Buanzimakhi,Буанзимахи,Dargwa,сев.,Dargwa,,True,,Буанцала,Буанцы,Буанзимахи,,140.0,173.0,168.0,42.42062,47.449659999999994,Daghestan,,1307.66564941406,,not_kutan,Dargwa,Dargwa 
464,Dargwa сев.,1305.0,Burgimakmakhi,Бургимакмахи,Dargwa,сев.,Dargwa,,True,Бурхимак,Бурхимакъ-Махи,Бурги-Ман-Махи,Бургимакмахи,144.0,185.0,63.0,1283.0,42.2897,47.3769,Daghestan,,1333.25146484375,,not_kutan,Dargwa,Dargwa 
